Record ID,Task,Position,Item,Response
69fd95a1dd0f7286aa7a02d0,2,1,8,1
69fd95a1dd0f7286aa7a02d0,2,2,10,0
69fd95a1dd0f7286aa7a02d0,2,3,5,-1
69fd95a1dd0f7286aa7a02d0,2,4,7,0
69fd95a1dd0f7286aa7a02d0,3,1,2,0
69fd95a1dd0f7286aa7a02d0,3,2,4,1
69fd95a1dd0f7286aa7a02d0,3,3,1,0
69fd95a1dd0f7286aa7a02d0,3,4,5,-1
69fd95a1dd0f7286aa7a02d0,4,1,3,0
69fd95a1dd0f7286aa7a02d0,4,2,9,1
69fd95a1dd0f7286aa7a02d0,4,3,4,0
69fd95a1dd0f7286aa7a02d0,4,4,10,-1
69fd95a1dd0f7286aa7a02d0,5,1,1,-1
69fd95a1dd0f7286aa7a02d0,5,2,7,0
69fd95a1dd0f7286aa7a02d0,5,3,6,0
69fd95a1dd0f7286aa7a02d0,5,4,4,1
69fd95a1dd0f7286aa7a02d0,6,1,10,0
69fd95a1dd0f7286aa7a02d0,6,2,6,0
69fd95a1dd0f7286aa7a02d0,6,3,8,1
69fd95a1dd0f7286aa7a02d0,6,4,2,-1
69fd95a1dd0f7286aa7a02d0,7,1,5,-1
69fd95a1dd0f7286aa7a02d0,7,2,8,0
69fd95a1dd0f7286aa7a02d0,7,3,9,1
69fd95a1dd0f7286aa7a02d0,7,4,1,0
69fd95a1dd0f7286aa7a02d0,8,1,6,0
69fd95a1dd0f7286aa7a02d0,8,2,5,-1
69fd95a1dd0f7286aa7a02d0,8,3,7,0
69fd95a1dd0f7286aa7a02d0,8,4,3,1
69fd95a1dd0f7286aa7a02d0,9,1,9,1
69fd95a1dd0f7286aa7a02d0,9,2,11,0
69fd95a1dd0f7286aa7a02d0,10,1,8,1
69fd95a1dd0f7286aa7a02d0,10,2,11,0
69fd95a1dd0f7286aa7a02d0,11,1,3,1
69fd95a1dd0f7286aa7a02d0,11,2,11,0
69fd95a1dd0f7286aa7a02d0,12,1,6,1
69fd95a1dd0f7286aa7a02d0,12,2,11,0
69fd95a1dd0f7286aa7a02d0,13,1,10,1
69fd95a1dd0f7286aa7a02d0,13,2,11,0
69fd95a1dd0f7286aa7a02d0,14,1,1,1
69fd95a1dd0f7286aa7a02d0,14,2,11,0
69fd95a1dd0f7286aa7a02d0,15,1,5,1
69fd95a1dd0f7286aa7a02d0,15,2,11,0
69fdab9b7f4b2481af9495f9,1,1,3,-1
69fdab9b7f4b2481af9495f9,1,2,10,1
69fdab9b7f4b2481af9495f9,1,3,7,0
69fdab9b7f4b2481af9495f9,1,4,8,0
69fdab9b7f4b2481af9495f9,2,1,6,0
69fdab9b7f4b2481af9495f9,2,2,3,-1
69fdab9b7f4b2481af9495f9,2,3,2,0
69fdab9b7f4b2481af9495f9,2,4,5,1
69fdab9b7f4b2481af9495f9,3,1,1,-1
69fdab9b7f4b2481af9495f9,3,2,9,0
69fdab9b7f4b2481af9495f9,3,3,5,1
69fdab9b7f4b2481af9495f9,3,4,10,0
69fdab9b7f4b2481af9495f9,4,1,4,-1
69fdab9b7f4b2481af9495f9,4,2,8,0
69fdab9b7f4b2481af9495f9,4,3,6,1
69fdab9b7f4b2481af9495f9,4,4,9,0
69fdab9b7f4b2481af9495f9,5,1,7,0
69fdab9b7f4b2481af9495f9,5,2,4,0
69fdab9b7f4b2481af9495f9,5,3,1,1
69fdab9b7f4b2481af9495f9,5,4,3,-1
69fdab9b7f4b2481af9495f9,6,1,8,0
69fdab9b7f4b2481af9495f9,6,2,5,1
69fdab9b7f4b2481af9495f9,6,3,4,0
69fdab9b7f4b2481af9495f9,6,4,2,-1
69fdab9b7f4b2481af9495f9,7,1,10,0
69fdab9b7f4b2481af9495f9,7,2,1,0
69fdab9b7f4b2481af9495f9,7,3,8,1
69fdab9b7f4b2481af9495f9,7,4,6,-1
69fdab9b7f4b2481af9495f9,8,1,5,0
69fdab9b7f4b2481af9495f9,8,2,7,1
69fdab9b7f4b2481af9495f9,8,3,9,0
69fdab9b7f4b2481af9495f9,8,4,2,-1
69fdab9b7f4b2481af9495f9,9,1,5,1
69fdab9b7f4b2481af9495f9,9,2,11,0
69fdab9b7f4b2481af9495f9,10,1,10,1
69fdab9b7f4b2481af9495f9,10,2,11,0
69fdab9b7f4b2481af9495f9,11,1,7,1
69fdab9b7f4b2481af9495f9,11,2,11,0
69fdab9b7f4b2481af9495f9,12,1,1,1
69fdab9b7f4b2481af9495f9,12,2,11,0
69fdab9b7f4b2481af9495f9,13,1,6,1
69fdab9b7f4b2481af9495f9,13,2,11,0
69fdab9b7f4b2481af9495f9,14,1,4,1
69fdab9b7f4b2481af9495f9,14,2,11,0
69fdab9b7f4b2481af9495f9,15,1,3,0
69fdab9b7f4b2481af9495f9,15,2,11,1
69fe08367f4b2481af94eab5,1,1,10,-1
69fe08367f4b2481af94eab5,1,2,8,0
69fe08367f4b2481af94eab5,1,3,3,1
69fe08367f4b2481af94eab5,1,4,6,0
69fe08367f4b2481af94eab5,2,1,9,0
69fe08367f4b2481af94eab5,2,2,1,1
69fe08367f4b2481af94eab5,2,3,5,0
69fe08367f4b2481af94eab5,2,4,4,-1
69fe08367f4b2481af94eab5,3,1,3,0
69fe08367f4b2481af94eab5,3,2,2,-1
69fe08367f4b2481af94eab5,3,3,7,1
69fe08367f4b2481af94eab5,3,4,5,0
69fe08367f4b2481af94eab5,4,1,8,1
69fe08367f4b2481af94eab5,4,2,10,-1
69fe08367f4b2481af94eab5,4,3,4,0
69fe08367f4b2481af94eab5,4,4,2,0
69fe08367f4b2481af94eab5,5,1,4,-1
69fe08367f4b2481af94eab5,5,2,3,0
69fe08367f4b2481af94eab5,5,3,6,0
69fe08367f4b2481af94eab5,5,4,1,1
69fe08367f4b2481af94eab5,6,1,7,1
69fe08367f4b2481af94eab5,6,2,4,0
69fe08367f4b2481af94eab5,6,3,10,-1
69fe08367f4b2481af94eab5,6,4,9,0
69fe08367f4b2481af94eab5,7,1,6,-1
69fe08367f4b2481af94eab5,7,2,5,0
69fe08367f4b2481af94eab5,7,3,8,0
69fe08367f4b2481af94eab5,7,4,9,1
69fe08367f4b2481af94eab5,8,1,2,-1
69fe08367f4b2481af94eab5,8,2,6,0
69fe08367f4b2481af94eab5,8,3,1,0
69fe08367f4b2481af94eab5,8,4,7,1
69fe08367f4b2481af94eab5,9,1,7,1
69fe08367f4b2481af94eab5,9,2,11,0
69fe08367f4b2481af94eab5,10,1,3,1
69fe08367f4b2481af94eab5,10,2,11,0
69fe08367f4b2481af94eab5,11,1,5,1
69fe08367f4b2481af94eab5,11,2,11,0
69fe08367f4b2481af94eab5,12,1,8,1
69fe08367f4b2481af94eab5,12,2,11,0
69fe08367f4b2481af94eab5,13,1,6,0
69fe08367f4b2481af94eab5,13,2,11,1
69fe08367f4b2481af94eab5,14,1,4,0
69fe08367f4b2481af94eab5,14,2,11,1
69fe08367f4b2481af94eab5,15,1,10,0
69fe08367f4b2481af94eab5,15,2,11,1
69fe1e43dd0f7286aa7a8be9,1,1,5,1
69fe1e43dd0f7286aa7a8be9,1,2,3,-1
69fe1e43dd0f7286aa7a8be9,1,3,9,0
69fe1e43dd0f7286aa7a8be9,1,4,10,0
69fe1e43dd0f7286aa7a8be9,2,1,6,-1
69fe1e43dd0f7286aa7a8be9,2,2,1,1
69fe1e43dd0f7286aa7a8be9,2,3,2,0
69fe1e43dd0f7286aa7a8be9,2,4,4,0
69fe1e43dd0f7286aa7a8be9,3,1,9,0
69fe1e43dd0f7286aa7a8be9,3,2,6,0
69fe1e43dd0f7286aa7a8be9,3,3,8,-1
69fe1e43dd0f7286aa7a8be9,3,4,7,1
69fe1e43dd0f7286aa7a8be9,4,1,7,1
69fe1e43dd0f7286aa7a8be9,4,2,2,0
69fe1e43dd0f7286aa7a8be9,4,3,10,-1
69fe1e43dd0f7286aa7a8be9,4,4,5,0
69fe1e43dd0f7286aa7a8be9,5,1,4,0
69fe1e43dd0f7286aa7a8be9,5,2,7,1
69fe1e43dd0f7286aa7a8be9,5,3,3,-1
69fe1e43dd0f7286aa7a8be9,5,4,8,0
69fe1e43dd0f7286aa7a8be9,6,1,2,0
69fe1e43dd0f7286aa7a8be9,6,2,9,1
69fe1e43dd0f7286aa7a8be9,6,3,1,0
69fe1e43dd0f7286aa7a8be9,6,4,3,-1
69fe1e43dd0f7286aa7a8be9,7,1,5,1
69fe1e43dd0f7286aa7a8be9,7,2,4,0
69fe1e43dd0f7286aa7a8be9,7,3,6,-1
69fe1e43dd0f7286aa7a8be9,7,4,9,0
69fe1e43dd0f7286aa7a8be9,8,1,10,0
69fe1e43dd0f7286aa7a8be9,8,2,8,-1
69fe1e43dd0f7286aa7a8be9,8,3,5,1
69fe1e43dd0f7286aa7a8be9,8,4,1,0
69fe1e43dd0f7286aa7a8be9,9,1,7,1
69fe1e43dd0f7286aa7a8be9,9,2,11,0
69fe1e43dd0f7286aa7a8be9,10,1,9,1
69fe1e43dd0f7286aa7a8be9,10,2,11,0
69fe1e43dd0f7286aa7a8be9,11,1,1,1
69fe1e43dd0f7286aa7a8be9,11,2,11,0
69fe1e43dd0f7286aa7a8be9,12,1,2,1
69fe1e43dd0f7286aa7a8be9,12,2,11,0
69fe1e43dd0f7286aa7a8be9,13,1,4,0
69fe1e43dd0f7286aa7a8be9,13,2,11,1
69fe1e43dd0f7286aa7a8be9,14,1,10,0
69fe1e43dd0f7286aa7a8be9,14,2,11,1
69fe1e43dd0f7286aa7a8be9,15,1,3,0
69fe1e43dd0f7286aa7a8be9,15,2,11,1
69fe4c6d7f4b2481af953bf8,1,1,4,-1
69fe4c6d7f4b2481af953bf8,1,2,9,1
69fe4c6d7f4b2481af953bf8,1,3,7,0
69fe4c6d7f4b2481af953bf8,1,4,8,0
69fe4c6d7f4b2481af953bf8,2,1,10,0
69fe4c6d7f4b2481af953bf8,2,2,1,1
69fe4c6d7f4b2481af953bf8,2,3,5,0
69fe4c6d7f4b2481af953bf8,2,4,2,-1
69fe4c6d7f4b2481af953bf8,3,1,7,0
69fe4c6d7f4b2481af953bf8,3,2,3,0
69fe4c6d7f4b2481af953bf8,3,3,2,-1
69fe4c6d7f4b2481af953bf8,3,4,6,1
69fe4c6d7f4b2481af953bf8,4,1,8,0
69fe4c6d7f4b2481af953bf8,4,2,6,0
69fe4c6d7f4b2481af953bf8,4,3,9,1
69fe4c6d7f4b2481af953bf8,4,4,10,-1
69fe4c6d7f4b2481af953bf8,5,1,5,0
69fe4c6d7f4b2481af953bf8,5,2,8,1
69fe4c6d7f4b2481af953bf8,5,3,3,0
69fe4c6d7f4b2481af953bf8,5,4,4,-1
69fe4c6d7f4b2481af953bf8,6,1,1,1
69fe4c6d7f4b2481af953bf8,6,2,2,0
69fe4c6d7f4b2481af953bf8,6,3,4,-1
69fe4c6d7f4b2481af953bf8,6,4,6,0
69fe4c6d7f4b2481af953bf8,7,1,9,1
69fe4c6d7f4b2481af953bf8,7,2,7,-1
69fe4c6d7f4b2481af953bf8,7,3,1,0
69fe4c6d7f4b2481af953bf8,7,4,5,0
69fe4c6d7f4b2481af953bf8,8,1,3,0
69fe4c6d7f4b2481af953bf8,8,2,4,-1
69fe4c6d7f4b2481af953bf8,8,3,10,0
69fe4c6d7f4b2481af953bf8,8,4,9,1
69fe4c6d7f4b2481af953bf8,9,1,9,1
69fe4c6d7f4b2481af953bf8,9,2,11,0
69fe4c6d7f4b2481af953bf8,10,1,8,1
69fe4c6d7f4b2481af953bf8,10,2,11,0
69fe4c6d7f4b2481af953bf8,11,1,6,1
69fe4c6d7f4b2481af953bf8,11,2,11,0
69fe4c6d7f4b2481af953bf8,12,1,5,1
69fe4c6d7f4b2481af953bf8,12,2,11,0
69fe4c6d7f4b2481af953bf8,13,1,3,1
69fe4c6d7f4b2481af953bf8,13,2,11,0
69fe4c6d7f4b2481af953bf8,14,1,7,1
69fe4c6d7f4b2481af953bf8,14,2,11,0
69fe4c6d7f4b2481af953bf8,15,1,4,1
69fe4c6d7f4b2481af953bf8,15,2,11,0
69fe95b6dd0f7286aa7af798,1,1,7,1
69fe95b6dd0f7286aa7af798,1,2,8,0
69fe95b6dd0f7286aa7af798,1,3,10,0
69fe95b6dd0f7286aa7af798,1,4,3,-1
69fe95b6dd0f7286aa7af798,2,1,5,1
69fe95b6dd0f7286aa7af798,2,2,7,0
69fe95b6dd0f7286aa7af798,2,3,6,0
69fe95b6dd0f7286aa7af798,2,4,1,-1
69fe95b6dd0f7286aa7af798,3,1,1,0
69fe95b6dd0f7286aa7af798,3,2,2,0
69fe95b6dd0f7286aa7af798,3,3,8,1
69fe95b6dd0f7286aa7af798,3,4,9,-1
69fe95b6dd0f7286aa7af798,4,1,6,1
69fe95b6dd0f7286aa7af798,4,2,10,0
69fe95b6dd0f7286aa7af798,4,3,2,0
69fe95b6dd0f7286aa7af798,4,4,4,-1
69fe95b6dd0f7286aa7af798,5,1,3,-1
69fe95b6dd0f7286aa7af798,5,2,9,0
69fe95b6dd0f7286aa7af798,5,3,7,1
69fe95b6dd0f7286aa7af798,5,4,4,0
69fe95b6dd0f7286aa7af798,6,1,4,0
69fe95b6dd0f7286aa7af798,6,2,5,1
69fe95b6dd0f7286aa7af798,6,3,1,-1
69fe95b6dd0f7286aa7af798,6,4,8,0
69fe95b6dd0f7286aa7af798,7,1,10,-1
69fe95b6dd0f7286aa7af798,7,2,6,1
69fe95b6dd0f7286aa7af798,7,3,9,0
69fe95b6dd0f7286aa7af798,7,4,5,0
69fe95b6dd0f7286aa7af798,8,1,2,0
69fe95b6dd0f7286aa7af798,8,2,1,1
69fe95b6dd0f7286aa7af798,8,3,3,-1
69fe95b6dd0f7286aa7af798,8,4,10,0
69fe95b6dd0f7286aa7af798,9,1,5,1
69fe95b6dd0f7286aa7af798,9,2,11,0
69fe95b6dd0f7286aa7af798,10,1,7,1
69fe95b6dd0f7286aa7af798,10,2,11,0
69fe95b6dd0f7286aa7af798,11,1,8,1
69fe95b6dd0f7286aa7af798,11,2,11,0
69fe95b6dd0f7286aa7af798,12,1,1,0
69fe95b6dd0f7286aa7af798,12,2,11,1
69fe95b6dd0f7286aa7af798,13,1,4,0
69fe95b6dd0f7286aa7af798,13,2,11,1
69fe95b6dd0f7286aa7af798,14,1,10,0
69fe95b6dd0f7286aa7af798,14,2,11,1
69fe95b6dd0f7286aa7af798,15,1,3,1
69fe95b6dd0f7286aa7af798,15,2,11,0
69fec2eedd0f7286aa7b02b3,1,1,7,0
69fec2eedd0f7286aa7b02b3,1,2,10,0
69fec2eedd0f7286aa7b02b3,1,3,5,1
69fec2eedd0f7286aa7b02b3,1,4,1,-1
69fec2eedd0f7286aa7b02b3,2,1,2,0
69fec2eedd0f7286aa7b02b3,2,2,8,-1
69fec2eedd0f7286aa7b02b3,2,3,4,1
69fec2eedd0f7286aa7b02b3,2,4,9,0
69fec2eedd0f7286aa7b02b3,3,1,6,0
69fec2eedd0f7286aa7b02b3,3,2,2,0
69fec2eedd0f7286aa7b02b3,3,3,3,-1
69fec2eedd0f7286aa7b02b3,3,4,7,1
69fec2eedd0f7286aa7b02b3,4,1,10,0
69fec2eedd0f7286aa7b02b3,4,2,6,-1
69fec2eedd0f7286aa7b02b3,4,3,8,0
69fec2eedd0f7286aa7b02b3,4,4,5,1
69fec2eedd0f7286aa7b02b3,5,1,5,1
69fec2eedd0f7286aa7b02b3,5,2,3,-1
69fec2eedd0f7286aa7b02b3,5,3,1,0
69fec2eedd0f7286aa7b02b3,5,4,4,0
69fec2eedd0f7286aa7b02b3,6,1,3,-1
69fec2eedd0f7286aa7b02b3,6,2,9,1
69fec2eedd0f7286aa7b02b3,6,3,2,0
69fec2eedd0f7286aa7b02b3,6,4,10,0
69fec2eedd0f7286aa7b02b3,7,1,9,1
69fec2eedd0f7286aa7b02b3,7,2,1,0
69fec2eedd0f7286aa7b02b3,7,3,7,0
69fec2eedd0f7286aa7b02b3,7,4,8,-1
69fec2eedd0f7286aa7b02b3,8,1,4,0
69fec2eedd0f7286aa7b02b3,8,2,5,1
69fec2eedd0f7286aa7b02b3,8,3,9,0
69fec2eedd0f7286aa7b02b3,8,4,6,-1
69fec2eedd0f7286aa7b02b3,9,1,5,1
69fec2eedd0f7286aa7b02b3,9,2,11,0
69fec2eedd0f7286aa7b02b3,10,1,9,1
69fec2eedd0f7286aa7b02b3,10,2,11,0
69fec2eedd0f7286aa7b02b3,11,1,7,1
69fec2eedd0f7286aa7b02b3,11,2,11,0
69fec2eedd0f7286aa7b02b3,12,1,10,1
69fec2eedd0f7286aa7b02b3,12,2,11,0
69fec2eedd0f7286aa7b02b3,13,1,2,1
69fec2eedd0f7286aa7b02b3,13,2,11,0
69fec2eedd0f7286aa7b02b3,14,1,1,1
69fec2eedd0f7286aa7b02b3,14,2,11,0
69fec2eedd0f7286aa7b02b3,15,1,3,1
69fec2eedd0f7286aa7b02b3,15,2,11,0
69fec2efdd0f7286aa7b02cd,1,1,7,1
69fec2efdd0f7286aa7b02cd,1,2,2,0
69fec2efdd0f7286aa7b02cd,1,3,8,-1
69fec2efdd0f7286aa7b02cd,1,4,9,0
69fec2efdd0f7286aa7b02cd,2,1,4,1
69fec2efdd0f7286aa7b02cd,2,2,10,0
69fec2efdd0f7286aa7b02cd,2,3,6,-1
69fec2efdd0f7286aa7b02cd,2,4,5,0
69fec2efdd0f7286aa7b02cd,3,1,3,0
69fec2efdd0f7286aa7b02cd,3,2,8,-1
69fec2efdd0f7286aa7b02cd,3,3,2,1
69fec2efdd0f7286aa7b02cd,3,4,6,0
69fec2efdd0f7286aa7b02cd,4,1,1,1
69fec2efdd0f7286aa7b02cd,4,2,7,0
69fec2efdd0f7286aa7b02cd,4,3,3,-1
69fec2efdd0f7286aa7b02cd,4,4,5,0
69fec2efdd0f7286aa7b02cd,5,1,8,-1
69fec2efdd0f7286aa7b02cd,5,2,9,0
69fec2efdd0f7286aa7b02cd,5,3,10,1
69fec2efdd0f7286aa7b02cd,5,4,1,0
69fec2efdd0f7286aa7b02cd,6,1,6,-1
69fec2efdd0f7286aa7b02cd,6,2,1,1
69fec2efdd0f7286aa7b02cd,6,3,4,0
69fec2efdd0f7286aa7b02cd,6,4,2,0
69fec2efdd0f7286aa7b02cd,7,1,10,1
69fec2efdd0f7286aa7b02cd,7,2,3,-1
69fec2efdd0f7286aa7b02cd,7,3,7,0
69fec2efdd0f7286aa7b02cd,7,4,4,0
69fec2efdd0f7286aa7b02cd,8,1,4,0
69fec2efdd0f7286aa7b02cd,8,2,5,0
69fec2efdd0f7286aa7b02cd,8,3,9,1
69fec2efdd0f7286aa7b02cd,8,4,8,-1
69fec2efdd0f7286aa7b02cd,9,1,10,1
69fec2efdd0f7286aa7b02cd,9,2,11,0
69fec2efdd0f7286aa7b02cd,10,1,7,1
69fec2efdd0f7286aa7b02cd,10,2,11,0
69fec2efdd0f7286aa7b02cd,11,1,9,1
69fec2efdd0f7286aa7b02cd,11,2,11,0
69fec2efdd0f7286aa7b02cd,12,1,2,1
69fec2efdd0f7286aa7b02cd,12,2,11,0
69fec2efdd0f7286aa7b02cd,13,1,5,1
69fec2efdd0f7286aa7b02cd,13,2,11,0
69fec2efdd0f7286aa7b02cd,14,1,3,1
69fec2efdd0f7286aa7b02cd,14,2,11,0
69fec2efdd0f7286aa7b02cd,15,1,8,0
69fec2efdd0f7286aa7b02cd,15,2,11,1
69feca7d7f4b2481af956f0a,1,1,10,0
69feca7d7f4b2481af956f0a,1,2,8,1
69feca7d7f4b2481af956f0a,1,3,7,-1
69feca7d7f4b2481af956f0a,1,4,1,0
69feca7d7f4b2481af956f0a,2,1,9,1
69feca7d7f4b2481af956f0a,2,2,6,0
69feca7d7f4b2481af956f0a,2,3,5,0
69feca7d7f4b2481af956f0a,2,4,4,-1
69feca7d7f4b2481af956f0a,3,1,3,0
69feca7d7f4b2481af956f0a,3,2,9,1
69feca7d7f4b2481af956f0a,3,3,1,-1
69feca7d7f4b2481af956f0a,3,4,7,0
69feca7d7f4b2481af956f0a,4,1,8,-1
69feca7d7f4b2481af956f0a,4,2,2,0
69feca7d7f4b2481af956f0a,4,3,6,0
69feca7d7f4b2481af956f0a,4,4,3,1
69feca7d7f4b2481af956f0a,5,1,7,0
69feca7d7f4b2481af956f0a,5,2,2,-1
69feca7d7f4b2481af956f0a,5,3,10,0
69feca7d7f4b2481af956f0a,5,4,5,1
69feca7d7f4b2481af956f0a,6,1,1,0
69feca7d7f4b2481af956f0a,6,2,4,1
69feca7d7f4b2481af956f0a,6,3,9,-1
69feca7d7f4b2481af956f0a,6,4,2,0
69feca7d7f4b2481af956f0a,7,1,4,-1
69feca7d7f4b2481af956f0a,7,2,10,0
69feca7d7f4b2481af956f0a,7,3,3,1
69feca7d7f4b2481af956f0a,7,4,6,0
69feca7d7f4b2481af956f0a,8,1,6,1
69feca7d7f4b2481af956f0a,8,2,1,0
69feca7d7f4b2481af956f0a,8,3,8,0
69feca7d7f4b2481af956f0a,8,4,5,-1
69feca7d7f4b2481af956f0a,9,1,3,1
69feca7d7f4b2481af956f0a,9,2,11,0
69feca7d7f4b2481af956f0a,10,1,9,1
69feca7d7f4b2481af956f0a,10,2,11,0
69feca7d7f4b2481af956f0a,11,1,8,1
69feca7d7f4b2481af956f0a,11,2,11,0
69feca7d7f4b2481af956f0a,12,1,10,1
69feca7d7f4b2481af956f0a,12,2,11,0
69feca7d7f4b2481af956f0a,13,1,4,1
69feca7d7f4b2481af956f0a,13,2,11,0
69feca7d7f4b2481af956f0a,14,1,2,1
69feca7d7f4b2481af956f0a,14,2,11,0
69feca7d7f4b2481af956f0a,15,1,7,1
69feca7d7f4b2481af956f0a,15,2,11,0
69fed6c27f4b2481af9572c7,1,1,10,0
69fed6c27f4b2481af9572c7,1,2,2,0
69fed6c27f4b2481af9572c7,1,3,8,-1
69fed6c27f4b2481af9572c7,1,4,3,1
69fed6c27f4b2481af9572c7,2,1,5,0
69fed6c27f4b2481af9572c7,2,2,6,0
69fed6c27f4b2481af9572c7,2,3,1,-1
69fed6c27f4b2481af9572c7,2,4,9,1
69fed6c27f4b2481af9572c7,3,1,4,0
69fed6c27f4b2481af9572c7,3,2,7,-1
69fed6c27f4b2481af9572c7,3,3,6,0
69fed6c27f4b2481af9572c7,3,4,2,1
69fed6c27f4b2481af9572c7,4,1,1,-1
69fed6c27f4b2481af9572c7,4,2,3,1
69fed6c27f4b2481af9572c7,4,3,4,0
69fed6c27f4b2481af9572c7,4,4,10,0
69fed6c27f4b2481af9572c7,5,1,2,0
69fed6c27f4b2481af9572c7,5,2,8,0
69fed6c27f4b2481af9572c7,5,3,9,1
69fed6c27f4b2481af9572c7,5,4,1,-1
69fed6c27f4b2481af9572c7,6,1,3,-1
69fed6c27f4b2481af9572c7,6,2,5,1
69fed6c27f4b2481af9572c7,6,3,2,0
69fed6c27f4b2481af9572c7,6,4,6,0
69fed6c27f4b2481af9572c7,7,1,9,1
69fed6c27f4b2481af9572c7,7,2,10,0
69fed6c27f4b2481af9572c7,7,3,3,0
69fed6c27f4b2481af9572c7,7,4,7,-1
69fed6c27f4b2481af9572c7,8,1,7,-1
69fed6c27f4b2481af9572c7,8,2,4,0
69fed6c27f4b2481af9572c7,8,3,5,1
69fed6c27f4b2481af9572c7,8,4,8,0
69fed6c27f4b2481af9572c7,9,1,9,1
69fed6c27f4b2481af9572c7,9,2,11,0
69fed6c27f4b2481af9572c7,10,1,2,1
69fed6c27f4b2481af9572c7,10,2,11,0
69fed6c27f4b2481af9572c7,11,1,6,1
69fed6c27f4b2481af9572c7,11,2,11,0
69fed6c27f4b2481af9572c7,12,1,10,1
69fed6c27f4b2481af9572c7,12,2,11,0
69fed6c27f4b2481af9572c7,13,1,4,1
69fed6c27f4b2481af9572c7,13,2,11,0
69fed6c27f4b2481af9572c7,14,1,8,1
69fed6c27f4b2481af9572c7,14,2,11,0
69fed6c27f4b2481af9572c7,15,1,7,1
69fed6c27f4b2481af9572c7,15,2,11,0
69ffbd9fa311d9d2bffb0dd4,1,1,2,0
69ffbd9fa311d9d2bffb0dd4,1,2,8,0
69ffbd9fa311d9d2bffb0dd4,1,3,1,-1
69ffbd9fa311d9d2bffb0dd4,1,4,7,1
69ffbd9fa311d9d2bffb0dd4,2,1,3,-1
69ffbd9fa311d9d2bffb0dd4,2,2,10,0
69ffbd9fa311d9d2bffb0dd4,2,3,4,1
69ffbd9fa311d9d2bffb0dd4,2,4,8,0
69ffbd9fa311d9d2bffb0dd4,3,1,9,1
69ffbd9fa311d9d2bffb0dd4,3,2,1,-1
69ffbd9fa311d9d2bffb0dd4,3,3,5,0
69ffbd9fa311d9d2bffb0dd4,3,4,3,0
69ffbd9fa311d9d2bffb0dd4,4,1,5,0
69ffbd9fa311d9d2bffb0dd4,4,2,4,1
69ffbd9fa311d9d2bffb0dd4,4,3,7,0
69ffbd9fa311d9d2bffb0dd4,4,4,6,-1
69ffbd9fa311d9d2bffb0dd4,5,1,8,0
69ffbd9fa311d9d2bffb0dd4,5,2,6,-1
69ffbd9fa311d9d2bffb0dd4,5,3,2,0
69ffbd9fa311d9d2bffb0dd4,5,4,9,1
69ffbd9fa311d9d2bffb0dd4,6,1,1,1
69ffbd9fa311d9d2bffb0dd4,6,2,3,0
69ffbd9fa311d9d2bffb0dd4,6,3,10,0
69ffbd9fa311d9d2bffb0dd4,6,4,6,-1
69ffbd9fa311d9d2bffb0dd4,7,1,10,0
69ffbd9fa311d9d2bffb0dd4,7,2,7,-1
69ffbd9fa311d9d2bffb0dd4,7,3,9,0
69ffbd9fa311d9d2bffb0dd4,7,4,4,1
69ffbd9fa311d9d2bffb0dd4,8,1,7,1
69ffbd9fa311d9d2bffb0dd4,8,2,2,0
69ffbd9fa311d9d2bffb0dd4,8,3,3,-1
69ffbd9fa311d9d2bffb0dd4,8,4,5,0
69ffbd9fa311d9d2bffb0dd4,9,1,4,1
69ffbd9fa311d9d2bffb0dd4,9,2,11,0
69ffbd9fa311d9d2bffb0dd4,10,1,9,1
69ffbd9fa311d9d2bffb0dd4,10,2,11,0
69ffbd9fa311d9d2bffb0dd4,11,1,7,1
69ffbd9fa311d9d2bffb0dd4,11,2,11,0
69ffbd9fa311d9d2bffb0dd4,12,1,10,1
69ffbd9fa311d9d2bffb0dd4,12,2,11,0
69ffbd9fa311d9d2bffb0dd4,13,1,2,1
69ffbd9fa311d9d2bffb0dd4,13,2,11,0
69ffbd9fa311d9d2bffb0dd4,14,1,1,0
69ffbd9fa311d9d2bffb0dd4,14,2,11,1
69ffbd9fa311d9d2bffb0dd4,15,1,6,0
69ffbd9fa311d9d2bffb0dd4,15,2,11,1
69fff423a311d9d2bffb17ca,1,1,8,1
69fff423a311d9d2bffb17ca,1,2,2,-1
69fff423a311d9d2bffb17ca,1,3,3,0
69fff423a311d9d2bffb17ca,1,4,4,0
69fff423a311d9d2bffb17ca,2,1,6,0
69fff423a311d9d2bffb17ca,2,2,5,-1
69fff423a311d9d2bffb17ca,2,3,9,1
69fff423a311d9d2bffb17ca,2,4,7,0
69fff423a311d9d2bffb17ca,3,1,1,-1
69fff423a311d9d2bffb17ca,3,2,4,1
69fff423a311d9d2bffb17ca,3,3,9,0
69fff423a311d9d2bffb17ca,3,4,10,0
69fff423a311d9d2bffb17ca,4,1,2,-1
69fff423a311d9d2bffb17ca,4,2,6,0
69fff423a311d9d2bffb17ca,4,3,10,0
69fff423a311d9d2bffb17ca,4,4,8,1
69fff423a311d9d2bffb17ca,5,1,9,1
69fff423a311d9d2bffb17ca,5,2,3,0
69fff423a311d9d2bffb17ca,5,3,5,0
69fff423a311d9d2bffb17ca,5,4,2,-1
69fff423a311d9d2bffb17ca,6,1,5,0
69fff423a311d9d2bffb17ca,6,2,10,0
