"gender","height","handsize","age","gaming","chat","maps","video","social","reading","total_minutes","days_ago","years_ago","discount","phone_id","brand","size_cat","price","screen_size"
"female",66.6,7.1,21,369.802315209821,179.569342545541,69.8121744959212,210.188532083119,262.945471385681,228.655735911943,1320.97357163203,655.680822430644,2,"A2","S2","samsung","l",849,6.3
"male",67.7,6.91,20,31.5372686695815,412.093292887171,109.448288180968,330.972821758555,343.393432887442,212.234266465182,1439.6793708489,1043.20239742659,3,"","A1","apple","s",749,5.5
"male",74.4,9.22,20,217.277848448367,103.884385331848,100.124162314084,476.946747053382,47.3563595603374,158.298450054005,1103.88795276202,727.314285614993,2,"S1","H2","huawei","l",749,6
"female",60.7,5.88,20,507.602345027774,214.340166825723,58.8982044176844,610.598074663118,174.362303101216,8.3519340796325,1574.15302811515,433.296467333566,2,"","A1","apple","s",799,5.8
"female",66.7,7.31,18,235.408855673184,127.357352382063,88.5451096617482,453.671825883051,86.7415213673107,178.187649076807,1169.91231404417,71.7359802690335,1,"","A1","apple","s",849,6
"male",71.1,7.98,21,194.143112605687,320.577379860631,152.343858974744,276.343515804557,298.746377204391,120.621823473674,1362.77606792368,401.415653459262,2,"S1","S1","samsung","s",674.1,5.8
"male",69,6.51,19,217.108095083727,199.53238916279,71.5984809626504,372.764128407741,175.835577399249,81.8493364581853,1118.68800747434,902.433628509287,3,"","H1","huawei","s",599,5.2
"female",59.6,4.93,21,370.873617964814,101.108094162888,88.8448250282308,418.957276851017,0,56.1438076726975,1035.92762167965,1071.22698756866,3,"","S1","samsung","s",699,5.6
"male",69.8,7.24,20,251.733468421127,398.088808706826,101.741407238859,372.750964548166,381.784199476979,177.717998144358,1683.81684653631,1056.97062191367,3,"H1","A2","apple","l",899,5.8
"male",64.7,5.75,21,39.4919381294662,221.411026765917,279.766802813128,187.536985022961,75.0159462484196,347.35716906449,1150.57986804438,478.263770137448,2,"","H1","huawei","s",699,5.7
"male",66.6,6.55,22,407.127185845681,165.662789939547,98.9994568322376,323.845063231934,134.795887650397,72.0813871503563,1202.51177065015,645.655512469355,2,"","S2","samsung","l",849,6.3
"female",61.2,6.33,21,0,412.806715038148,314.970539203206,262.422601620417,46.4835875605172,383.942216242601,1420.62565966489,272.648777178954,1,"","S1","samsung","s",799,6.1
"female",68.8,7.98,21,268.611780043063,178.172007214989,115.396440618149,483.499722518323,56.5913344305465,6.47252263661617,1108.74380746169,824.886603526771,3,"A2","A2","apple","l",809.1,5.8
"male",63.7,5.34,19,281.429210788878,157.754237834316,127.977565408409,343.408380749004,207.276882992334,259.661286178625,1377.50756395157,501.462773081847,2,"H1","S1","samsung","s",749,5.8
"female",60.7,6.06,22,271.819969589627,200.545388691574,142.698970308022,320.051387873093,229.566094071187,24.6445907745484,1189.32640130805,8.45838994719088,1,"","H1","huawei","s",749,5.9
"female",58.7,5.77,18,464.044290683178,211.884877365051,102.644977975848,432.182073851378,142.053620414723,105.157500133501,1457.96734042368,937.488431822974,3,"","A1","apple","s",749,5.5
"male",70.6,7.25,18,24.4023132544183,311.808963393481,396.796704851772,304.345901287802,56.960680480307,444.963035651146,1539.27759891893,100.304719965905,1,"","S1","samsung","s",799,6.1
"male",70.9,7.96,21,191.086697880688,110.071150002133,101.739081392215,424.868325176425,97.2132715726064,41.24317664167,966.221702665737,785.728013221174,3,"S1","H1","huawei","s",599,5.2
"male",75.1,9.97,20,154.857809683194,350.166708761973,123.186852445937,186.223835795494,248.437290246434,75.5975027209803,1138.46999965401,703.772927091457,2,"H1","S1","samsung","s",749,5.8
"male",66.7,6.14,22,157.80121973869,489.661402526592,62.6880977584391,239.728112424759,408.158725580009,101.906139054225,1459.94369708271,316.915838236455,1,"","H1","huawei","s",749,5.9
"female",70.4,8.67,18,119.286193039561,364.272888472251,245.824427153629,211.986907852286,121.811607447797,211.009626536885,1274.19165050241,237.664559180848,1,"H2","S2","samsung","l",899,6.8
"male",70.9,7.57,18,351.213597028403,266.403320503962,22.3707039859226,549.149851557144,104.940815072197,15.3926169489664,1309.47090509659,816.947189196944,3,"A1","A2","apple","l",899,5.8
"female",64.9,6.44,20,86.128833660262,177.685440631366,35.8074624065232,411.817871606963,98.7282016815525,166.71902001073,976.886829997397,1091.66574891098,3,"","S1","samsung","s",699,5.6
"female",67.1,7.62,18,413.180039546936,199.590543549849,81.8250345896298,509.0642917409,151.176116985189,67.9278871080914,1422.7639135206,944.500989559572,3,"A1","H2","huawei","l",699,5.7
"male",65.9,7.36,21,222.838954391636,235.383369209339,152.475995789681,291.888560360864,153.982180715209,86.3212265834774,1142.89028705021,757.143063097261,3,"H1","A1","apple","s",749,5.5
"female",63.2,6.44,19,131.471927021375,263.538720410608,164.084188265846,236.211850522368,204.569286470477,191.058905501204,1190.93487819188,1066.36515978491,3,"A1","S1","samsung","s",699,5.6
"male",66.9,5.88,19,105.85143050856,222.801596232652,184.281267254547,266.243222521432,135.450712401501,238.722559529033,1153.35078844772,475.723412747495,2,"H1","H1","huawei","s",629.1,5.7
"male",76.5,9.12,22,379.530363627121,67.8065564720031,54.3537093090337,525.885378293984,75.7612047631293,32.2990081819913,1135.63622064726,1.10076644551009,1,"A1","A1","apple","s",764.1,6
"female",60.9,5.59,19,511.542111983446,190.402254985985,49.33664565032,473.149433413746,90.6194765658174,112.63168009901,1427.68160269832,334.26866876753,1,"H1","H2","huawei","l",799,6.3
"female",64.3,6.66,19,500.353825696363,169.146283565958,112.353394969597,476.548355281269,65.4521664213631,31.8094381224293,1355.66346405698,1089.74330500141,3,"","S2","samsung","l",799,5.9
"female",65.9,7,22,379.882282090093,144.308608544446,97.9619232321871,456.125780587723,90.3789470384863,90.7351101002455,1259.39265159318,438.965255020186,2,"","H2","huawei","l",749,6
"female",55.3,4.32,21,313.738605644442,112.153841079306,92.960091815155,494.313430783786,56.9788731215782,0,1070.14484244427,431.005355352536,2,"S1","A1","apple","s",799,5.8
"male",71.4,8.63,21,209.316260571967,183.231363290966,130.373458918077,275.818125664456,98.4319463103218,105.576707757383,1002.74786251317,251.96222715266,1,"A1","A1","apple","s",764.1,6
"male",62.7,6.05,20,546.617852185671,94.5598436326084,63.905799122129,449.372715270104,122.593320874812,0,1277.04953108532,728.86289095832,2,"A1","S1","samsung","s",749,5.8
"male",70.6,7.57,20,134.878631583213,316.436650592153,109.927469903412,201.965015518729,349.592801157125,80.2199183522682,1193.0204871069,764.088945929427,3,"A2","A2","apple","l",809.1,5.8
"female",57.1,5.15,20,400.066671730804,40.0544258665876,86.0258621784432,416.955058256159,0,87.9562022674686,1031.05822029946,919.051861611661,3,"S1","S1","samsung","s",629.1,5.6
"female",61.4,6.7,18,54.5026120669406,294.171903698757,311.60594537697,225.834316140692,127.210005509833,326.421163418038,1339.74594621123,451.251028427389,2,"","H2","huawei","l",749,6
"male",69.5,7.7,20,99.4066414798699,319.631391300861,162.190475973934,213.038852287681,190.855712673834,217.785204474466,1202.90827819064,839.23755798256,3,"S2","H1","huawei","s",599,5.2
"female",61.3,6.09,18,386.887599420342,61.5654646392857,50.8748914981336,496.441435975159,6.05601968224479,115.950390523994,1117.77580173916,453.440021926537,2,"","S1","samsung","s",749,5.8
"female",59.3,6.2,18,205.688029668495,230.068864160862,100.850130621626,374.3130202119,125.375405705164,161.495699596109,1197.79114996416,481.828939002939,2,"","S1","samsung","s",749,5.8
"male",75.6,9.07,19,354.108043039582,215.610665189034,61.7417664621765,501.989103708699,89.4297577724604,68.4697176327848,1291.34905380474,887.205484929029,3,"","S2","samsung","l",799,5.9
"female",64.8,6.71,20,254.324759227833,309.8726701406,113.575733657045,277.184797140584,299.902151200833,131.374251721279,1386.23436308817,516.025743295439,2,"","S2","samsung","l",849,6.3
"female",71.7,8.97,21,230.230405080623,175.85817459662,97.2335644117597,514.378194326858,95.2891534749697,100.40837695979,1213.39786885062,88.0843652002513,1,"","A2","apple","l",999,6.5
"male",66.9,6.28,20,455.994255647978,213.575575410881,38.5011851887854,531.090837041719,193.255370439362,95.815377686575,1528.2326014153,314.247490532231,1,"H1","A2","apple","l",999,6.5
"male",67.5,6.87,19,232.832715463627,328.476060004526,139.571754591768,307.055833538304,242.597841423045,97.9369761759583,1348.47118119723,131.479276448954,1,"","A2","apple","l",999,6.5
"female",71.6,9.47,19,338.563986575819,102.069099940183,89.4923685938769,438.530974769145,114.072572809072,3.98483172397516,1086.71383441207,579.044128784444,2,"H1","A1","apple","s",799,5.8
"male",69.4,8.65,18,338.488715745113,195.327522783483,36.997252959383,469.353323387506,166.486004407129,139.97148075939,1346.624300042,608.019393825904,2,"H1","S2","samsung","l",849,6.3
"male",69.1,7.47,21,121.686103920079,293.698788462605,218.295773967116,224.245803955165,126.219746495519,244.349048794133,1228.49526559462,576.341575171333,2,"","A2","apple","l",899,6.1
"female",68.7,8.04,20,130.125708128374,291.005798162129,158.68157600043,292.291148335664,137.72753677815,201.555461907274,1211.38722931202,1094.64993134374,3,"","H2","huawei","l",699,5.7
"female",61.5,5.17,19,145.806371637666,263.571001589625,141.39116514792,220.405574121522,180.644557681343,195.963412260003,1147.78208243808,119.146117325407,1,"H1","A1","apple","s",849,6
"male",64.7,6.45,19,169.052142892192,326.96012883167,106.850024731327,215.06152875499,187.508525034684,175.813394778262,1181.24574502312,1039.82175146928,3,"S2","S1","samsung","s",699,5.6
"male",70.4,7.26,21,505.088303683751,269.989665377151,76.9082526114167,577.539735717347,154.321248662504,0,1583.84720605217,729.513835339341,2,"","A2","apple","l",899,6.1
"female",62.2,6.27,20,303.795759646596,126.004640193802,64.7127164093914,548.93789175675,62.9228330299461,49.2697813999233,1155.64362243641,758.268877650145,3,"","S2","samsung","l",799,5.9
"male",68.7,7.51,20,130.751788949131,269.910227825537,212.079924795067,224.688898219783,131.25741685154,231.72587049555,1200.41412713661,93.3102962770499,1,"H2","H2","huawei","l",719.1,6.3
"female",66,6.67,19,100.479204493158,205.328151861763,93.1978479661305,236.748232498551,118.295497095916,131.465915317515,885.514849233033,47.7832980472594,1,"","A1","apple","s",849,6
"male",63.8,6.74,20,455.28888337286,76.4638904695752,65.9267375635792,552.118874928409,89.0460707709863,84.7881027602606,1323.63255986567,44.1418236927129,1,"","S1","samsung","s",799,6.1
"male",63.9,6.08,19,334.067367220173,191.134153237561,55.4578446838974,392.671186696422,51.1388836575092,160.401591258941,1184.8710267545,675.752720114775,2,"","A2","apple","l",899,6.1
"male",73.2,9.32,18,357.480119202096,239.454209157514,54.9576032210879,452.80449218195,130.189363439533,100.174091272543,1335.05987847472,872.713608955033,3,"H2","H2","huawei","l",629.1,5.7
"male",69.3,7.15,24,329.272690005993,182.405489112155,53.450170670959,507.385174907682,121.467663484466,0,1193.98118818126,616.570176435169,2,"","H1","huawei","s",699,5.7
"male",72.7,8.08,20,234.545596693269,383.034037097923,75.9433833369137,295.44565303219,232.06020975015,78.689474555589,1299.71835446603,1066.9422526178,3,"H2","A2","apple","l",899,5.8
"female",63.4,7.61,20,75.531538949149,203.144735109152,253.906232667611,277.163418924777,108.98369836264,357.097975015233,1275.82759902856,182.907789904159,1,"","A1","apple","s",849,6
"male",71,8.05,20,294.223280906548,389.644284404254,122.147766490068,248.474121831782,335.056254602087,85.7203804314201,1475.26608866616,668.640894685872,2,"H2","A2","apple","l",899,6.1
"male",70.7,8.09,19,278.414966058062,230.2577538587,120.085822476841,341.450782359048,159.237388709294,48.7882935810931,1178.23500704304,1051.21945170639,3,"H2","H2","huawei","l",629.1,5.7
"male",66.5,7.45,21,432.691211476572,250.240395122998,57.7366902855779,369.846958881636,166.301355041794,197.492367386134,1474.30897819471,727.974718193989,2,"S1","A2","apple","l",899,6.1
"male",73.4,8.67,20,0,325.729847721243,309.388340146476,225.142279860951,126.755609164999,353.964078462158,1340.98015535583,234.918817073572,1,"","S1","samsung","s",799,6.1
"female",67.3,7.81,21,237.079672984438,341.361409349676,135.581595423665,268.423857239355,322.992504704497,45.0830569215833,1350.52209662321,757.876449347939,3,"","A2","apple","l",899,5.8
"female",64.7,7.27,20,0,438.421452653206,199.171809569984,188.746721787357,123.372855730734,217.125496021926,1166.83833576321,252.426887004636,1,"","S1","samsung","s",799,6.1
"female",63.9,6.13,19,432.219324870184,239.10936970412,90.1375106665014,487.423888878454,156.465853913571,9.04365983781385,1414.39960787064,602.158925691154,2,"A2","H1","huawei","s",699,5.7
"male",77.1,9.69,22,476.432669893277,220.604565011734,67.5235384290597,546.107611139267,228.045533292358,24.7982160010177,1563.51213376671,188.805373831652,1,"H2","S2","samsung","l",899,6.8
"female",57.6,4.75,22,330.877819550523,115.837208563498,98.0349126253095,523.604815273827,66.8762319156255,34.4354250216223,1169.6664129504,389.874649847858,2,"","S1","samsung","s",749,5.8
"female",60.1,6.64,19,242.017853303465,159.079047221458,69.9195565945144,343.679240407215,148.620778505141,72.8149909199497,1036.13146695174,1048.72733002249,3,"H2","A1","apple","s",749,5.5
"female",70.6,8.3,19,350.806307441971,123.791080453912,90.3599334329819,512.387182163137,114.66779683027,188.03474734198,1380.04704766425,748.771338703576,3,"","S2","samsung","l",799,5.9
"female",63.3,6.9,20,134.353310692143,194.163460458139,24.0931754257532,244.317441657218,102.499058675467,26.2894540487447,725.715900957466,64.7129304958507,1,"S2","H2","huawei","l",799,6.3
"female",57.3,5.02,21,199.04257062531,206.226764368461,43.7992638457396,400.201727705261,99.0867165431977,64.1144032305266,1012.4714463185,4.5780009846203,1,"H1","H1","huawei","s",674.1,5.9
"female",62.5,6.64,21,247.683656173866,250.517359210082,67.0746766655798,394.999158828191,98.2658505579441,47.6273224892369,1106.1680239249,544.374814015813,2,"H1","S2","samsung","l",849,6.3
"female",66.5,7.54,21,480.538653029234,203.07533534599,64.2206809707694,525.252170690236,161.298420057423,12.8914019905791,1447.27666208423,320.105504216626,1,"H2","S1","samsung","s",799,6.1
"female",68.5,8.19,19,355.29492777809,117.741620076233,60.9813159465953,507.473363527373,62.2455527010263,57.1902867378034,1160.92706676712,854.705824801698,3,"S2","A1","apple","s",749,5.5
"male",70.9,7.71,21,96.6620209557266,255.260720679247,99.9688321580938,197.230393032085,239.308827315864,121.18701395261,1009.61780809363,189.645176399499,1,"","H1","huawei","s",749,5.9
"male",67.2,6.85,19,137.736144968575,551.710250381582,96.7931893523167,319.137227136392,405.026772892458,177.662662034176,1688.0662467655,897.356713848189,3,"","A1","apple","s",749,5.5
"male",64,5.45,23,242.762824355681,360.181237883298,101.646097895398,296.495697883316,367.11797065958,108.232402891415,1476.43623156869,111.533186411485,1,"","A1","apple","s",849,6
"female",70.3,8.15,21,236.515577041186,186.701546943554,44.3645901134915,393.000253043209,60.1069118730939,21.4653302125108,942.154209227045,986.340981037356,3,"H2","S1","samsung","s",699,5.6
"male",69.1,7.86,21,241.818697706002,336.531811365186,96.1034421674695,277.351006991854,373.572195812987,0,1325.3771540435,675.646829278208,2,"S2","A1","apple","s",799,5.8
"female",61.7,6.33,21,397.995301943413,155.960136768501,45.3404524996682,508.347351494584,131.402432365847,75.7896970613442,1314.83537213336,134.127809993923,1,"S2","A1","apple","s",849,6
"male",67.4,6.9,18,400.439708902343,130.94314123063,74.8145603296576,646.16899005784,88.9231137618358,46.9414374425449,1388.23095172485,29.2994152233005,1,"S1","H1","huawei","s",749,5.9
"female",67.6,7.5,21,301.569073388725,172.253140737871,23.996232583861,424.973673396001,208.06668764484,36.8545687136329,1167.71337646493,629.760276231915,2,"A1","H2","huawei","l",749,6
"male",64.4,5.5,19,285.960208060112,201.007884803404,2.10616510382123,359.404845404657,213.278345259274,0,1061.75744863127,305.606622768566,1,"S2","A1","apple","s",849,6
"female",62.7,7,19,276.592139660936,216.160907636951,177.656699219681,270.56789078463,241.429170754791,51.7906545744851,1234.19746263147,772.090615319088,3,"S2","H2","huawei","l",699,5.7
"female",68.9,7.99,19,292.018933244001,157.286015173839,74.1436928506175,363.131324831103,130.573928544683,70.6204267956255,1087.77432143987,670.627696596552,2,"","S2","samsung","l",849,6.3
"female",66.2,7.4,20,233.256017029544,121.65082705644,94.7471402907975,480.563843265957,78.5119781635948,104.796671065452,1113.52647687179,246.976197456475,1,"","S2","samsung","l",899,6.8
"male",70.8,8.69,21,28.6526527890363,293.622939818407,304.677862737636,140.668849561091,66.2179829282102,393.128389345339,1226.96867717972,2.61067879013717,1,"","S2","samsung","l",899,6.8
"male",69.9,7.55,21,502.83659511319,195.78587279322,66.9633170607673,586.228074590208,145.185768371425,71.9423474501698,1568.94197537898,921.517552359961,3,"","A2","apple","l",899,5.8
"female",61.2,6.53,23,329.049026872091,273.467912882934,70.0616557144442,538.790398981656,133.138754726989,22.161532471569,1366.66928164968,351.986515241675,1,"A1","H2","huawei","l",799,6.3
"female",63.6,5.73,22,16.827302531895,390.822626248545,229.105535849422,250.930578972092,131.116121263863,290.240348129351,1309.04251299517,599.388365005143,2,"","H1","huawei","s",699,5.7
"male",66.3,6.97,21,188.266770357801,221.941324413463,34.5670843245526,461.960903276637,82.3862410568076,29.5797493071038,1018.70207273636,159.501594008412,1,"H2","S1","samsung","s",799,6.1
"male",72,8.93,19,172.533562672425,125.181536919814,70.3325859734094,474.976789182522,87.102569431653,79.4097550518447,1009.53679923167,983.731445641723,3,"S2","A1","apple","s",749,5.5
"male",70.6,7.66,19,23.589193386166,343.213619228891,238.813418611193,231.359758194432,111.924808335003,302.493572433144,1251.39437018883,647.205993801355,2,"H1","S1","samsung","s",749,5.8
"male",67.6,7.3,21,86.4848225525227,347.874341612182,125.969897230647,240.577302014193,197.135331055626,192.764630525492,1190.80632499066,815.635727670975,3,"","S1","samsung","s",699,5.6
"female",68.5,7.97,19,128.016467710082,331.026254124443,187.891792143402,216.990946253212,162.413363863209,234.880583441385,1261.21940753573,104.169957104139,1,"H2","S1","samsung","s",799,6.1
"female",69.8,8.21,21,182.591182777177,368.631170855471,94.8684773515867,175.267344457672,174.508311967817,34.3100005503661,1030.17648796009,386.202073562425,2,"","S1","samsung","s",749,5.8
"male",72.7,8.65,21,0,315.317244833814,310.624582937339,214.858288636892,88.5356815326477,453.051149349877,1382.38694729057,992.13384225918,3,"","S1","samsung","s",699,5.6
"female",67.8,8.23,21,259.819637684239,210.0752542676,67.3597122144716,394.331813321322,120.90352086021,38.244079927148,1090.73401827499,983.308494379744,3,"S2","A2","apple","l",899,5.8
"male",67.5,7.32,21,529.80034116931,207.527708306555,19.4306775023109,523.143251473839,158.476040095755,0,1438.37801854777,849.169598575681,3,"S1","A1","apple","s",749,5.5
"male",72.8,8.3,19,152.257137205283,390.801731146979,112.727382681924,244.819117439733,312.368915222926,121.457682875127,1334.43196657197,919.360149083659,3,"A2","A2","apple","l",809.1,5.8
"female",59.3,5.5,19,240.20785505625,96.7511927445311,34.7520779183156,301.178490412749,101.607535239561,17.9450423569401,792.442193728346,390.288133798633,2,"","S1","samsung","s",749,5.8
"female",68,6.92,20,222.196477405941,296.893573214016,153.999267517574,301.700626665209,387.610409592605,105.547274253348,1467.94762864869,190.042327659205,1,"A2","H1","huawei","s",749,5.9
"male",74,9.06,20,184.607580242309,301.318265552112,132.539007721237,395.997455358562,254.040213841926,218.117593167893,1486.62011588404,995.561928951647,3,"","A1","apple","s",749,5.5
"male",70.5,8.17,18,140.388640091786,190.953365314187,57.2598744361084,262.440563639225,40.4082264979584,115.378257882032,806.828927861297,528.811752330046,2,"","S1","samsung","s",749,5.8
"male",68.9,7.16,18,196.309770639747,456.826938086753,89.790904907748,278.267839614319,383.059053077235,142.142206353576,1546.39671267938,554.244089606218,2,"H1","A1","apple","s",799,5.8
"female",61.9,6.15,21,165.243114427257,455.832718070437,71.4983422741871,159.878098784724,359.902951353877,230.762856573534,1443.11808148402,751.256591186859,3,"","A2","apple","l",899,5.8
"female",58.9,5.37,20,335.877609857935,91.703698092879,37.6898732934025,523.400118367545,181.230991030006,19.5795446810103,1189.48183532278,446.4882087796,2,"","H2","huawei","l",749,6
"female",63.1,6.57,18,252.364317115378,208.47278069597,42.4940456668733,444.038096262815,151.702640014305,46.2206439334872,1145.29252368883,873.064153676853,3,"A1","S1","samsung","s",699,5.6
"female",63.4,6.68,20,142.850095282969,277.289488643081,232.360300764869,260.256396140001,110.557792051921,310.865927312642,1334.18000019548,828.57090264,3,"","S1","samsung","s",699,5.6
"female",68.6,8.85,18,266.056638504862,209.475439708834,68.9485790752238,300.556141817433,153.120372505881,54.0648515534353,1052.22202316567,848.785932019353,3,"","A1","apple","s",749,5.5
"female",59.8,6.81,20,486.346237705213,199.530191515988,59.3816130998574,475.680092067708,154.613983512709,0,1375.55211790147,840.403499079868,3,"","S2","samsung","l",799,5.9
"female",63.6,6.36,20,0,400.38433657899,340.379847027513,285.382515694535,85.468634194219,395.210210892053,1506.82554438731,231.458730319049,1,"A2","H1","huawei","s",749,5.9
"male",67.8,7.44,22,444.565610784442,146.794190153234,84.477582437048,623.329076503636,67.8758725614104,106.363710062213,1473.40604250198,3.15659658843651,1,"","S1","samsung","s",799,6.1
"female",62.7,7.13,18,576.057110752211,234.151242476353,68.9942049499616,500.645646190858,145.370706633998,20.2423629237544,1545.46127392714,846.901812788099,3,"S2","S2","samsung","l",719.1,5.9
"female",66.6,7.27,22,51.9076625092232,274.754458205715,304.706321612823,174.370124592323,43.5315162445483,349.058980764898,1198.32906392953,488.051511923317,2,"A1","S1","samsung","s",749,5.8
"female",64.1,7.47,20,284.016974356102,180.673957244711,56.6887550696893,454.183373230375,63.2722849301346,0,1038.83534483101,566.316123587545,2,"A2","H2","huawei","l",749,6
"female",64.4,7.25,20,364.121666310814,101.466025523447,7.15852451446577,541.934117793853,69.6039367373417,26.9581508049606,1111.24242168488,808.699878130574,3,"A1","H1","huawei","s",599,5.2
"male",70.8,8.46,19,242.245062991659,375.741470237105,136.744137034589,277.552300298327,293.891184424386,223.717923885553,1549.89207887162,132.359725692775,1,"H1","H1","huawei","s",674.1,5.9
"male",63.9,6.96,21,210.565093371801,162.022231184107,58.6886703182068,398.39679736594,141.995318982091,47.6896923769794,1019.35780359913,538.342741695698,2,"","S1","samsung","s",749,5.8
"female",63.6,6.81,22,296.014971402451,317.634194250293,121.56691084709,315.364178859859,335.821274712282,207.155085853316,1593.55661592529,981.269255720079,3,"","A1","apple","s",749,5.5
"female",64.5,7.28,19,300.756443950435,137.030876697818,23.9675232208368,455.41089952053,67.5276876486633,92.3294950024615,1077.02292604074,580.393584621139,2,"A1","H1","huawei","s",699,5.7
"male",68.2,7.54,21,143.629120811282,341.536918124025,116.264988867116,234.49947939012,233.340889719709,297.609921211796,1366.88131812405,568.464988504536,2,"H1","A2","apple","l",899,6.1
"male",71.9,8.47,21,640.439445624367,150.153868024667,44.9150149255786,569.188344987066,124.489508955212,5.97647561444546,1535.16265813134,957.275195530616,3,"A1","S2","samsung","l",799,5.9
"male",64.3,5.49,20,290.276503918912,100.233920004393,82.6115792880673,613.38727018087,55.9294230347063,18.7970993101421,1161.23579573709,560.162496371195,2,"","A1","apple","s",799,5.8
"male",59.7,5.32,18,18.7664495362103,236.971326013757,273.963380805588,235.640514154802,105.111027074801,409.056435425476,1279.50913301063,1075.11591438111,3,"H2","A2","apple","l",899,5.8
"female",59.3,6,20,473.779362750451,211.687064133458,50.2128903006093,642.995869865603,105.08215644895,8.28393208128445,1492.04127558036,514.532470830251,2,"","A2","apple","l",899,6.1
"male",70.8,8.07,21,385.329945276884,212.714387023866,88.2563577059392,555.429246682854,59.4002913456451,61.4759838996869,1362.60621193487,39.206114304252,1,"","A2","apple","l",999,6.5
"female",70.8,9.55,19,325.39912497088,276.997016026175,65.2601713986421,262.940240908563,228.987952481345,78.3666161300637,1237.95112191567,354.86292728316,1,"H2","H2","huawei","l",719.1,6.3
"female",70.1,8.14,19,194.532048184807,402.162750800598,118.091185230221,226.251532445464,335.196655506944,114.514335007036,1390.74850717507,445.308647979051,2,"S2","A2","apple","l",899,6.1
"female",58.5,5.06,20,112.080920608213,278.40574697357,93.3113761492247,337.13493054753,267.117709549488,176.479225549251,1264.52990937728,169.170723130926,1,"","S1","samsung","s",799,6.1
"female",60.7,6.14,18,323.740494969367,114.085686236604,40.0023550361538,400.119328247364,131.17933635489,23.140164677385,1032.26736552176,543.544265815988,2,"H1","H1","huawei","s",629.1,5.7
"male",72.9,7.72,22,0,431.071871575824,171.3385222757,197.336228282089,106.532325344035,294.854125713618,1201.13307319127,933.301066160668,3,"A2","H2","huawei","l",699,5.7
"male",69.2,7.35,21,329.91695349335,250.257627283695,69.8335837205186,472.47205158619,140.673474748746,132.648164017945,1395.80185485044,798.05623033084,3,"S1","S1","samsung","s",629.1,5.6
"female",65.8,7.25,21,393.541918076134,186.400281294596,99.0679222561014,348.08816139321,98.6833178433522,74.1969468372647,1199.97854770066,93.6327921026386,1,"S2","H2","huawei","l",799,6.3
"male",71.7,8.88,20,178.913941497149,355.555827011903,72.0547343244342,240.841137486218,326.628377926483,113.325882004201,1287.31990025039,329.176675895229,1,"H2","A1","apple","s",849,6
"male",72.8,7.97,19,100.118643207103,210.265106471398,286.480699684848,246.04974117654,42.5301020836146,372.409306137596,1257.8535987611,674.916542675346,2,"S1","S1","samsung","s",674.1,5.8
"male",74.8,9.09,22,276.924582066928,143.246728827747,32.645598172871,453.798302667206,116.70766026462,33.7023026463538,1057.02517464573,95.6712551498786,1,"","S1","samsung","s",799,6.1
"female",64.5,6.43,20,240.103985128317,362.398613369335,100.392401459733,195.002536925239,312.92092672939,111.580798541098,1322.39926215311,643.73677086737,2,"","A1","apple","s",799,5.8
"male",69.3,7.97,19,476.804016155487,233.149458061527,59.3770470513942,535.956214180595,89.5316610427736,131.8766450362,1526.69504152798,31.1320865158923,1,"H2","A1","apple","s",849,6
"female",56.2,5,20,466.456379302852,215.359491739325,38.0764316633571,391.747361844119,257.467765797944,75.1731350749712,1444.28056542257,183.45092543168,1,"S1","A1","apple","s",849,6
"female",67,6.66,19,362.578773416941,120.36622131629,72.5405477496511,483.79568048819,103.183960061808,5.78513468478847,1148.25031771767,668.239783345256,2,"","A1","apple","s",799,5.8
"female",63.5,6.28,21,28.3768053613976,402.851811905992,206.203991853803,256.352758616018,144.98278474815,239.138868768855,1277.90702125422,1046.94811077975,3,"S2","S2","samsung","l",719.1,5.9
"male",64.4,6.69,22,263.599401301728,147.834591136816,32.2468866409386,447.7014839944,5.4472175382321,89.9658534008686,986.795434012983,601.168519822415,2,"","A1","apple","s",799,5.8
"female",64.5,7.26,20,526.92376077551,219.198562721267,122.159664968218,617.548495350763,163.131277454796,0,1648.96176127055,750.995011375286,3,"S1","S1","samsung","s",629.1,5.6
"female",65.7,7.18,21,67.3949049083097,344.382450616054,249.323826636156,188.745416979456,156.787626705127,265.44117462119,1272.07540046629,1019.46820025798,3,"","S1","samsung","s",699,5.6
"male",64.7,6.31,19,100.251113199411,470.694181017034,166.654806635934,415.902180153287,302.035773363072,62.5091577532287,1518.04721212197,112.034463320859,1,"","H2","huawei","l",799,6.3
"female",61.9,6.37,23,348.536195461406,144.362630915896,83.5077446934033,448.421774062744,203.52760530563,70.1056510981693,1298.46160153725,1064.55197050096,3,"H1","A1","apple","s",749,5.5
"female",64.6,7.33,21,224.468551854085,374.161798618085,158.63679619131,305.33968053426,264.867174640083,179.403229937871,1506.87723177569,26.8744717640802,1,"A2","A1","apple","s",849,6
"female",59.4,5.95,18,230.36815694623,198.368149765359,101.683596011219,274.103591751362,119.987712787161,86.0702104558803,1010.58141771721,555.854915113188,2,"","S2","samsung","l",849,6.3
"female",64.1,6.23,18,77.5788247130406,381.371221421462,134.30472995026,363.146448325294,192.568556508984,116.187157061006,1265.15693798005,674.336798496079,2,"A1","A2","apple","l",899,6.1
"male",69.4,7.98,18,453.563932779834,144.05087405498,50.9563586176066,580.878775267672,152.087454501322,113.098978402821,1494.63637362424,1064.76940739481,3,"H2","S1","samsung","s",699,5.6
